"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Afternoon workout 💪","25 Jun 2025, 06:44","25 Jun 2025, 07:32","","Lateral Raise (Dumbbell)",,"Plates w/ full rom",0,"normal",11.02,12,,,
"Afternoon workout 💪","25 Jun 2025, 06:44","25 Jun 2025, 07:32","","Lateral Raise (Dumbbell)",,"Plates w/ full rom",1,"normal",11.02,15,,,
"Afternoon workout 💪","25 Jun 2025, 06:44","25 Jun 2025, 07:32","","Triceps Pushdown",,"",0,"normal",160,9,,,
"Afternoon workout 💪","25 Jun 2025, 06:44","25 Jun 2025, 07:32","","Triceps Pushdown",,"",1,"normal",160,10,,,
"Afternoon workout 💪","25 Jun 2025, 06:44","25 Jun 2025, 07:32","","Triceps Pushdown",,"",2,"failure",160,15,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Hang Clean",,"",0,"normal",154.32,2,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Hang Clean",,"",1,"normal",154.32,2,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Hang Clean",,"",2,"normal",154.32,2,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Hang Clean",,"",3,"normal",154.32,2,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Romanian Deadlift (Barbell)",,"",0,"normal",220.46,8,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Romanian Deadlift (Barbell)",,"",1,"normal",220.46,8,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Romanian Deadlift (Barbell)",,"",2,"normal",220.46,8,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Pull Up",,"",0,"normal",,6,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Pull Up",,"",1,"normal",,6,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Pull Up",,"",2,"normal",,6,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Single Leg Extensions",,"",0,"normal",44.09,15,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Single Leg Extensions",,"",1,"normal",44.09,15,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Single Leg Extensions",,"",2,"normal",44.09,15,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Hip Abduction (Machine)",,"Holding the top",0,"normal",185,12,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Hip Abduction (Machine)",,"Holding the top",1,"normal",190,11,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Hip Abduction (Machine)",,"Holding the top",2,"failure",190,18,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Hip Adduction (Machine)",,"",0,"normal",70,12,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Hip Adduction (Machine)",,"",1,"normal",70,13,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Calf Extension (Machine)",,"Single leg",0,"normal",200,15,,,
"Afternoon workout 💪","24 Jun 2025, 06:51","24 Jun 2025, 07:46","","Calf Extension (Machine)",,"Single leg",1,"normal",200,15,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Pull Up (Weighted)",,"",0,"normal",33.07,5,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Pull Up (Weighted)",,"",1,"normal",44.09,4,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Pull Up (Weighted)",,"",2,"normal",55.12,3,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Pull Up (Weighted)",,"",3,"normal",66.14,2,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Pull Up (Weighted)",,"",4,"normal",88.18,1,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Pull Up (Weighted)",,"",5,"normal",66.14,2,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Pull Up (Weighted)",,"",6,"normal",55.12,3,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Pull Up (Weighted)",,"",7,"normal",44.09,4,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Pull Up (Weighted)",,"",8,"normal",33.07,5,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Seated Row (Machine)",,"",0,"normal",251.33,10,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Seated Row (Machine)",,"",1,"normal",251.33,8,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Seated Row (Machine)",,"",2,"failure",200.62,15,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",90,13,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",90,11,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Straight Arm Lat Pulldown (Cable)",,"",2,"failure",90,18,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Bicep Curl (Dumbbell)",,"",0,"normal",35.27,7,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Bicep Curl (Dumbbell)",,"",1,"failure",35.27,9,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Hammer Curl (Dumbbell)",,"",0,"normal",35.27,9,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Hammer Curl (Dumbbell)",,"",1,"normal",35.27,9,,,
"Morning workout ☀️","23 Jun 2025, 05:56","23 Jun 2025, 06:45","","Hammer Curl (Dumbbell)",,"",2,"normal",35.27,12,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Incline Bench Press (Barbell)",,"",0,"normal",165.35,10,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Incline Bench Press (Barbell)",,"",1,"normal",165.35,7,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Shoulder Press (Dumbbell)",,"",0,"normal",66.14,9,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Shoulder Press (Dumbbell)",,"",1,"normal",66.14,9,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Rear Delt Reverse Fly (Dumbbell)",,"Seated",0,"normal",30.86,15,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Rear Delt Reverse Fly (Dumbbell)",,"Seated",1,"normal",30.86,15,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Rear Delt Reverse Fly (Dumbbell)",,"Seated",2,"failure",30.86,20,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Pull Up",,"High pull",0,"normal",,5,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Pull Up",,"High pull",1,"normal",,5,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Pull Up",,"High pull",2,"normal",,5,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Pull Up",,"High pull",3,"normal",,5,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Pull Up",,"High pull",4,"normal",,5,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Chest Supported Y Raise (Dumbbell)",,"",0,"normal",17.64,12,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Chest Supported Y Raise (Dumbbell)",,"",1,"normal",17.64,10,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Chest Supported Y Raise (Dumbbell)",,"",2,"normal",8.82,20,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Triceps Pushdown",,"",0,"normal",150,15,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Triceps Pushdown",,"",1,"normal",150,12,,,
"Afternoon workout 💪","22 Jun 2025, 07:37","22 Jun 2025, 08:23","","Triceps Pushdown",,"",2,"failure",150,15,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Clean",,"",0,"normal",176.37,3,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Clean",,"",1,"normal",176.37,3,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Clean",,"",2,"normal",176.37,3,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Clean",,"",3,"normal",176.37,3,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Clean",,"",4,"normal",176.37,3,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Squat (Smith Machine)",,"",0,"normal",66.14,8,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Squat (Smith Machine)",,"",1,"normal",66.14,10,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Squat (Smith Machine)",,"",2,"dropset",66.14,10,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Squat (Smith Machine)",,"",3,"normal",44.09,9,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Hip Abduction (Machine)",,"",0,"normal",195,13,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Hip Abduction (Machine)",,"",1,"normal",195,12,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Hip Abduction (Machine)",,"",2,"failure",195,19,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Leg Extension (Machine)",,"",0,"normal",132.28,10,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Leg Extension (Machine)",,"",1,"failure",132.28,14,,,
"Afternoon workout 💪","18 Jun 2025, 07:15","18 Jun 2025, 08:17","","Leg Extension (Machine)",,"",2,"failure",132.28,15,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Lat Pulldown (Cable)",,"",0,"normal",180,9,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Lat Pulldown (Cable)",,"",1,"normal",180,8,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Lat Pulldown (Cable)",,"",2,"normal",180,8,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Seated Row (Machine)",,"",0,"normal",245,13,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Seated Row (Machine)",,"",1,"normal",245,10,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Seated Row (Machine)",,"",2,"failure",185,12,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",90,13,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",90,14,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Straight Arm Lat Pulldown (Cable)",,"",2,"failure",90,17,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Rear Delt Reverse Fly (Dumbbell)",,"",0,"normal",17.64,15,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Rear Delt Reverse Fly (Dumbbell)",,"",1,"normal",17.64,16,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Rear Delt Reverse Fly (Dumbbell)",,"",2,"normal",17.64,15,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Bicep Curl (Cable)",0,"",0,"normal",120,7,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Bicep Curl (Cable)",0,"",1,"normal",120,7,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Bicep Curl (Cable)",0,"",2,"failure",120,11,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Reverse Curl (Cable)",0,"",0,"normal",80,10,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Reverse Curl (Cable)",0,"",1,"normal",80,12,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Reverse Curl (Cable)",0,"",2,"normal",80,15,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Chin Up",0,"",0,"normal",,5,,,
"Afternoon workout 💪","17 Jun 2025, 06:44","17 Jun 2025, 07:42","","Chin Up",0,"",1,"normal",,6,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Incline Bench Press (Barbell)",,"",0,"normal",154.32,10,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Incline Bench Press (Barbell)",,"",1,"normal",154.32,11,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Incline Bench Press (Barbell)",,"",2,"normal",154.32,7,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Triceps Dip (Weighted)",,"",0,"normal",88.18,4,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Triceps Dip (Weighted)",,"",1,"normal",88.18,3,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Triceps Dip (Weighted)",,"",2,"normal",44.09,8,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Single Arm Lateral Raise (Cable)",,"",0,"normal",20,12,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Single Arm Lateral Raise (Cable)",,"",1,"normal",25,4,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Single Arm Lateral Raise (Cable)",,"",2,"normal",15,16,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Cable Fly Crossovers",,"",0,"normal",110,15,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Cable Fly Crossovers",,"",1,"normal",110,18,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Cable Fly Crossovers",,"",2,"failure",110,18,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Triceps Pushdown",,"Rope",0,"normal",80,15,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Triceps Pushdown",,"Rope",1,"normal",80,11,,,
"Morning workout ☀️","16 Jun 2025, 00:56","16 Jun 2025, 01:51","","Triceps Pushdown",,"Rope",2,"failure",80,15,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Clean",,"",0,"normal",198.42,1,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Hang Clean",,"",0,"normal",165.35,3,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Hang Clean",,"",1,"normal",165.35,2,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Hang Clean",,"",2,"normal",132.28,6,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Front Squat",,"",0,"normal",176.37,5,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Front Squat",,"",1,"normal",176.37,5,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Front Squat",,"",2,"normal",176.37,5,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Hip Abduction (Machine)",,"",0,"normal",185,12,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Hip Abduction (Machine)",,"",1,"normal",185,12,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Hip Abduction (Machine)",,"",2,"failure",185,17,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Leg Extension (Machine)",,"",0,"normal",154.32,9,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Leg Extension (Machine)",,"",1,"failure",154.32,15,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Leg Extension (Machine)",,"",2,"failure",154.32,15,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Calf Extension (Machine)",,"",0,"normal",280,15,,,
"Afternoon workout 💪","15 Jun 2025, 08:00","15 Jun 2025, 08:53","","Calf Extension (Machine)",,"",1,"normal",280,15,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Lat Pulldown (Cable)",,"",0,"normal",180,8,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Lat Pulldown (Cable)",,"",1,"normal",180,7,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Lat Pulldown (Cable)",,"",2,"normal",180,6,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Seated Row (Machine)",,"",0,"normal",200,13,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Seated Row (Machine)",,"",1,"normal",200,12,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Seated Row (Machine)",,"",2,"failure",200,13,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Face Pull",,"",0,"normal",170,13,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Face Pull",,"",1,"failure",170,17,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",120,10,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",120,10,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Straight Arm Lat Pulldown (Cable)",,"",2,"failure",100,18,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Seated Incline Curl (Dumbbell)",0,"",0,"normal",26.46,12,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Seated Incline Curl (Dumbbell)",0,"",1,"normal",26.46,13,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Hammer Curl (Dumbbell)",0,"",0,"normal",35.27,12,,,
"Afternoon workout 💪","11 Jun 2025, 06:43","11 Jun 2025, 07:23","","Hammer Curl (Dumbbell)",0,"",1,"normal",35.27,7,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Incline Bench Press (Barbell)",,"",0,"normal",176.37,5,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Incline Bench Press (Barbell)",,"",1,"normal",176.37,4,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Incline Bench Press (Barbell)",,"",2,"normal",132.28,16,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Shoulder Press (Dumbbell)",,"",0,"normal",66.14,9,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Shoulder Press (Dumbbell)",,"",1,"normal",66.14,6,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Shoulder Press (Dumbbell)",,"",2,"normal",52.91,13,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Cable Fly Crossovers",,"",0,"normal",125,11,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Cable Fly Crossovers",,"",1,"normal",125,8,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Cable Fly Crossovers",,"",2,"failure",125,12,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Single Arm Lateral Raise (Cable)",,"",0,"normal",20,12,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Single Arm Lateral Raise (Cable)",,"",1,"normal",20,11,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Single Arm Lateral Raise (Cable)",,"",2,"normal",15,15,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Triceps Pushdown",,"Rope",0,"normal",100,8,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Triceps Pushdown",,"Rope",1,"normal",90,9,,,
"Afternoon workout 💪","10 Jun 2025, 07:22","10 Jun 2025, 08:12","","Triceps Pushdown",,"Rope",2,"failure",90,12,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Clean",,"",0,"normal",176.37,3,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Clean",,"",1,"normal",176.37,3,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Clean",,"",2,"normal",176.37,3,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Hang Clean",,"",0,"normal",132.28,6,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Hang Clean",,"",1,"normal",132.28,5,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Squat (Barbell)",,"",0,"normal",264.55,1,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Front Squat",,"",0,"normal",187.39,3,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Front Squat",,"",1,"normal",187.39,3,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Front Squat",,"",2,"normal",187.39,3,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Romanian Deadlift (Barbell)",,"",0,"normal",220.46,6,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Romanian Deadlift (Barbell)",,"",1,"normal",220.46,6,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Romanian Deadlift (Barbell)",,"",2,"normal",220.46,6,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Leg Extension (Machine)",,"",0,"normal",154.32,10,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Leg Extension (Machine)",,"",1,"normal",154.32,12,,,
"Evening workout 🏋️","9 Jun 2025, 13:47","9 Jun 2025, 14:54","","Leg Extension (Machine)",,"",2,"normal",154.32,13,,,
"Morning workout ☀️","4 Jun 2025, 01:00","4 Jun 2025, 01:49","","Pull Up (Weighted)",,"",0,"normal",48.5,5,,,
"Morning workout ☀️","4 Jun 2025, 01:00","4 Jun 2025, 01:49","","Pull Up (Weighted)",,"",1,"normal",48.5,4,,,
"Morning workout ☀️","4 Jun 2025, 01:00","4 Jun 2025, 01:49","","Pull Up (Weighted)",,"",2,"normal",48.5,4,,,
"Morning workout ☀️","4 Jun 2025, 01:00","4 Jun 2025, 01:49","","Pull Up (Weighted)",,"",3,"normal",48.5,5,,,
"Morning workout ☀️","4 Jun 2025, 01:00","4 Jun 2025, 01:49","","Pull Up (Weighted)",,"",4,"normal",48.5,5,,,
"Morning workout ☀️","4 Jun 2025, 01:00","4 Jun 2025, 01:49","","Seated Row (Machine)",,"",0,"normal",245,10,,,
